Talk ID,Date,Time,Origin,Contact ID,Contact Name,Lead ID,Responsible User Name,Chat ID,Status,Duration (sec),First Message Time,First Response Duration (sec)
26066,2025-07-21,11:21:51,WhatsApp (CRM),15311846,Contact_2f0b1d14,L_0c6a0b6a,User 1,Chat_468fc662,in_work,,,
26065,2025-07-21,11:20:55,WhatsApp (CRM),15311750,Contact_008b1e16,L_5b5a3043,,Chat_46444dcd,in_work,,,
26064,2025-07-21,11:20:20,WhatsApp (CRM),15311680,Contact_61c3880a,L_da17ad2d,,Chat_366ecf3d,in_work,,,
26063,2025-07-21,11:20:09,WhatsApp (CRM),15311672,Contact_0848bd3b,L_e0914c11,,Chat_82d36b90,in_work,,,
26062,2025-07-21,11:19:04,WhatsApp (CRM),15311564,Contact_ca958566,L_1773cd1f,,Chat_f357f6ad,in_work,,,
26061,2025-07-21,11:18:39,Instagram Business,15311528,Contact_d856c6a3,L_5609ec0e,,Chat_2a684078,in_work,,,
26060,2025-07-21,11:14:59,WhatsApp (CRM),15311224,Contact_af7550e2,L_eadce970,,Chat_60869c0d,in_work,,,
26059,2025-07-21,11:11:50,WhatsApp (CRM),15310940,Contact_fddca89b,L_cd18d118,,Chat_ea2ce449,in_work,,,
26058,2025-07-21,11:11:49,WhatsApp (CRM),15310938,Contact_b377916b,L_6a29a791,,Chat_7c783bc0,in_work,,,
26057,2025-07-21,11:10:18,WhatsApp (CRM),15310780,Contact_1f130e1e,L_a7f0676d,,Chat_23af1107,in_work,,,
26056,2025-07-21,11:10:16,WhatsApp (CRM),15310776,Contact_8b9d1e4b,L_275372ab,,Chat_88a0e7a8,in_work,,,
26055,2025-07-21,11:08:45,Instagram Business,15310644,Contact_7697b31c,L_f537f89c,,Chat_e430ef63,in_work,,,
26054,2025-07-21,11:08:20,WhatsApp (CRM),15310574,Contact_86cb1b54,L_60bb5285,User 1,Chat_bbac871b,in_work,,,
26053,2025-07-21,11:08:03,WhatsApp (CRM),15310566,Contact_c58cc953,L_f2b08a54,,Chat_21a54cc7,in_work,,,
26052,2025-07-21,11:08:00,WhatsApp (CRM),15310562,Contact_4ae35314,L_ca93dbd5,,Chat_461c2ca4,in_work,,,
26051,2025-07-21,11:06:56,WhatsApp (CRM),15310462,Contact_bfc20b2e,L_0fa8c720,,Chat_47b7f56b,in_work,,,
26050,2025-07-21,11:06:26,WhatsApp (CRM),15310424,Contact_0df342f8,L_e65f7bd2,,Chat_f21ea80b,in_work,,,
26049,2025-07-21,11:05:57,WhatsApp (CRM),15310380,Contact_ba2d9e7d,L_d39fd625,,Chat_5ce6e3ce,in_work,,,
26048,2025-07-21,11:02:03,WhatsApp (CRM),15310056,Contact_8ca9943f,L_4e0a0c84,,Chat_0992debd,in_work,,,
26047,2025-07-21,11:00:48,WhatsApp (CRM),15309972,Contact_5eba5ec0,L_390b75ea,,Chat_a756feba,in_work,,,
26046,2025-07-21,11:00:05,WhatsApp (CRM),15309900,Contact_7ec49329,L_22751793,,Chat_ae1202ff,in_work,,,
26045,2025-07-21,10:59:57,WhatsApp (CRM),15309884,Contact_016e97ea,L_49211f41,,Chat_1e195bdb,in_work,,,
26044,2025-07-21,10:58:17,WhatsApp (CRM),15309764,Contact_9523f456,L_38ae7693,,Chat_e09b3a02,in_work,,,
26043,2025-07-21,10:57:49,WhatsApp (CRM),15309722,Contact_554baf7a,L_08437f7a,,Chat_d95419d3,in_work,,,
26042,2025-07-21,10:57:37,WhatsApp (CRM),15309706,Contact_5eb52d2f,L_3731df09,,Chat_59f92fdc,in_work,,,
26041,2025-07-21,10:56:13,WhatsApp (CRM),15309622,Contact_99c94185,L_4a8e762f,,Chat_2cf26168,in_work,,,
26040,2025-07-21,10:56:01,WhatsApp (CRM),15309598,Contact_cb3bd2d8,L_c609b9e1,,Chat_29a32a89,in_work,,,
26039,2025-07-21,10:55:59,WhatsApp (CRM),15309590,Contact_9c98adb2,L_a4fe5929,,Chat_882cfdf2,in_work,,,
26038,2025-07-21,10:55:08,WhatsApp (CRM),15309516,Contact_8a81d50e,L_131a6c20,,Chat_570d4408,in_work,,,
26037,2025-07-21,10:55:02,Instagram Business,15309502,Contact_77af8d29,L_3bd89718,,Chat_8e3de22e,in_work,,,
26036,2025-07-21,10:54:59,WhatsApp (CRM),15309498,Contact_ea5d2edd,L_bedad583,,Chat_c993f9d7,in_work,,,
26035,2025-07-21,10:54:44,WhatsApp (CRM),15309480,Contact_ca3947dc,L_08f297fb,,Chat_26630bd0,in_work,,,
26034,2025-07-21,10:53:07,Instagram Business,15309364,Contact_8f2417bb,L_fd813a93,,Chat_2e1fdfce,in_work,,,
26033,2025-07-21,10:50:57,WhatsApp (CRM),15309170,Contact_57207b84,L_e42d5db6,,Chat_c95d3b6e,in_work,,,
26032,2025-07-21,10:50:43,WhatsApp (CRM),15309156,Contact_0da2d24c,L_1ef964ce,,Chat_d6cec34d,in_work,,,
26031,2025-07-21,10:50:06,WhatsApp (CRM),15309112,Contact_a63a515f,L_4fc27865,,Chat_956a8a73,in_work,,,
26030,2025-07-21,10:49:59,WhatsApp (CRM),15309106,Contact_668c8aaa,L_7bea2324,,Chat_98970163,in_work,,,
26029,2025-07-21,10:47:42,WhatsApp (CRM),15308932,Contact_b18a847d,L_b5a23f5a,,Chat_7bb89766,in_work,,,
26028,2025-07-21,10:47:06,WhatsApp (CRM),15308898,Contact_d8e9d363,L_4cb3c8ba,,Chat_fb90f4d4,in_work,,,
26027,2025-07-21,10:47:04,WhatsApp (CRM),15308894,Contact_1d7d57a8,L_116db7ad,,Chat_15be3588,in_work,,,
26026,2025-07-21,10:46:18,WhatsApp (CRM),15308832,Contact_21bde7ba,L_e0d2feaa,,Chat_ed040ec6,in_work,,,
26025,2025-07-21,10:45:45,WhatsApp (CRM),15308798,Contact_d6a227cd,L_170bdc20,,Chat_d77424b2,in_work,,,
26024,2025-07-21,10:44:20,WhatsApp (CRM),15308674,Contact_99b3486a,L_13f04474,,Chat_f913b1b4,in_work,,,
26023,2025-07-21,10:44:08,WhatsApp (CRM),15308658,Contact_727b9d04,L_e2e21f35,,Chat_f3cc124b,in_work,,,
26022,2025-07-21,10:43:52,WhatsApp (CRM),15308638,Contact_4549cfb3,L_aee2f3b9,,Chat_59f5b8c4,in_work,,,
26021,2025-07-21,10:42:46,WhatsApp (CRM),15308574,Contact_fc31e3ac,L_0aa714f8,,Chat_f354a219,in_work,,,
26020,2025-07-21,10:42:42,WhatsApp (CRM),15308566,Contact_d4d586fc,L_87111f82,,Chat_8cad9fd9,in_work,,,
26019,2025-07-21,10:41:07,Instagram Business,15308480,Contact_0dd0ac35,L_bb66c9fd,,Chat_91e62213,in_work,,,
26018,2025-07-21,10:40:37,WhatsApp (CRM),15308432,Contact_41a76f21,L_e88fa7d5,,Chat_3998627e,in_work,,,
26017,2025-07-21,10:38:55,WhatsApp (CRM),15308320,Contact_a68c5b01,L_c04b67e3,User 4,Chat_078e1031,in_work,,,
26016,2025-07-21,10:37:52,Instagram Business,15308248,Contact_2ff8de6e,L_c7cdc367,,Chat_21f5ffb2,in_work,,,
26015,2025-07-21,10:37:44,WhatsApp (CRM),15308232,Contact_f3a14ed6,L_01400a57,,Chat_0dc3861a,in_work,,,
26014,2025-07-21,10:36:40,Instagram Business,15308122,Contact_56b59fa1,L_7a3a4b7d,,Chat_08481dab,in_work,,,
26013,2025-07-21,10:36:19,WhatsApp (CRM),15308096,Contact_e25521e6,L_b36a1664,,Chat_66b1e5c6,in_work,,,
26012,2025-07-21,10:33:57,WhatsApp (CRM),15307956,Contact_61fc7bcf,L_ecbad864,,Chat_6e93f312,in_work,,,
26011,2025-07-21,10:32:54,WhatsApp (CRM),15307894,Contact_9b059484,L_78c58064,,Chat_0b946aa0,in_work,,,
26010,2025-07-21,10:31:28,WhatsApp (CRM),15146392,Contact_fca220c0,L_e104b51e,User 5,Chat_427bf100,closed,,,
26009,2025-07-21,10:30:48,WhatsApp (CRM),15307766,Contact_f9e699c4,L_6cac6d30,,Chat_b3584751,in_work,,,
26008,2025-07-21,10:29:44,Instagram Business,15307696,Contact_47325b55,L_fcccef84,,Chat_8199e6d0,in_work,,,
26007,2025-07-21,10:29:35,WhatsApp (CRM),15307664,Contact_a07e326c,L_2fcdb44a,User 3,Chat_920ed540,in_work,,,
26006,2025-07-21,10:27:51,WhatsApp (CRM),15307576,Contact_7f6cdf9f,L_6887ca40,,Chat_e217d059,in_work,,,
26005,2025-07-21,10:27:17,WhatsApp (CRM),15307536,Contact_f4fae5f9,L_5508ad38,,Chat_5a9c9540,in_work,,,
26004,2025-07-21,10:26:49,Instagram Business,15307506,Contact_1012a56e,L_5676fdf4,,Chat_8c277f8b,in_work,,,
26003,2025-07-21,10:26:19,WhatsApp (CRM),15307462,Contact_3a52ce78,L_13fb582e,,Chat_65b9e201,in_work,,,
26002,2025-07-21,10:26:01,WhatsApp (CRM),15307448,Contact_f591b125,L_12949b1c,User 4,Chat_ddf7106c,in_work,,,
1971,2025-07-21,10:25:44,WhatsApp (CRM),15307422,Contact_0ed92bed,L_0631c908,User 5,Chat_f3ced796,in_work,,,
26001,2025-07-21,10:25:17,WhatsApp (CRM),15307394,Contact_306c6444,L_a6e3383f,,Chat_c1a5620c,in_work,,,
26000,2025-07-21,10:25:02,WhatsApp (CRM),15307388,Contact_8d9828f5,L_f42cb4c6,,Chat_4b125cf5,in_work,,,
25999,2025-07-21,10:24:30,WhatsApp (CRM),15307358,Contact_f968aa22,L_4cd987f9,,Chat_60df9ac8,in_work,,,
25998,2025-07-21,10:24:09,Instagram Business,15307334,Contact_1012a56e,L_e3ca67a0,,Chat_2234276d,in_work,,,
25997,2025-07-21,10:22:41,WhatsApp (CRM),15307242,Contact_a2d6772d,L_fba4ea24,,Chat_df277cd6,in_work,,,
25996,2025-07-21,10:22:04,Instagram Business,15307200,Contact_346f0796,L_3e2e580f,,Chat_b984d513,in_work,,,
25995,2025-07-21,10:22:01,WhatsApp (CRM),15307198,Contact_37e87d9c,L_04915556,,Chat_5372b6d8,in_work,,,
25994,2025-07-21,10:21:02,WhatsApp (CRM),15307140,Contact_985fde93,L_f2cd2d78,,Chat_3f418628,in_work,,,
25993,2025-07-21,10:20:24,WhatsApp (CRM),15307112,Contact_cefda2c1,L_2436409a,,Chat_126c1782,in_work,,,
25992,2025-07-21,10:19:05,WhatsApp (CRM),15307032,Contact_3482745d,L_8a863230,,Chat_97d7d72c,in_work,,,
25991,2025-07-21,10:17:45,WhatsApp (CRM),15306964,Contact_f0c04125,L_01a41749,,Chat_5c640555,in_work,,,
25990,2025-07-21,10:16:25,Instagram Business,15305588,Contact_5c00c9d3,L_a3fe5014,,Chat_0e82933e,in_work,,,
25989,2025-07-21,10:14:19,WhatsApp (CRM),15300736,Contact_236bf0d9,L_a3a82063,User 3,Chat_ff6bb67f,in_work,,,
25988,2025-07-21,10:13:58,WhatsApp (CRM),15300728,Contact_f162a08f,L_0c7b56d0,,Chat_ac2edd71,in_work,,,
25987,2025-07-21,10:12:08,WhatsApp (CRM),15300554,Contact_98b5a335,L_ed6551b4,User 3,Chat_012f42c8,in_work,,,
25986,2025-07-21,10:08:57,WhatsApp (CRM),15297500,Contact_8676bba4,L_25d2fa51,,Chat_d4c713b0,in_work,,,
25985,2025-07-21,10:08:42,WhatsApp (CRM),15297384,Contact_74bad928,L_c4fedb4c,,Chat_54196389,in_work,,,
25984,2025-07-21,10:07:47,WhatsApp (CRM),15295822,Contact_080194ac,L_50617cc4,,Chat_770aa52b,in_work,,,
25983,2025-07-21,10:06:45,WhatsApp (CRM),15294260,Contact_d6f1b66d,L_6d041e3e,,Chat_c8756297,in_work,,,
25982,2025-07-21,10:03:27,WhatsApp (CRM),15289052,Contact_d1a89a94,L_afc1570a,User 1,Chat_030bc672,in_work,,,
25981,2025-07-21,10:02:35,WhatsApp (CRM),15287106,Contact_9ebb5203,L_536440f8,,Chat_6fec4e50,in_work,,,
25980,2025-07-21,10:01:55,WhatsApp (CRM),15284662,Contact_ed36a281,L_80251f85,,Chat_655d68b3,in_work,,,
25979,2025-07-21,10:01:03,WhatsApp (CRM),15282310,Contact_0ae08b3e,L_c5a99121,,Chat_f0e95354,in_work,,,
25978,2025-07-21,10:00:55,WhatsApp (CRM),15282046,Contact_b6cb468a,L_430364ab,,Chat_3b78049f,in_work,,,
25977,2025-07-21,10:00:05,WhatsApp (CRM),15280352,Contact_63ee5ca7,L_6676b6b2,,Chat_45885f6b,in_work,,,
25976,2025-07-21,09:58:43,Instagram Business,15280264,Contact_c117110c,L_771d1f4c,,Chat_5fb53e71,in_work,,,
25975,2025-07-21,09:57:42,WhatsApp (CRM),15280198,Contact_ed4ea273,L_ba2c09f5,,Chat_ff1829d7,in_work,,,
25974,2025-07-21,09:57:27,WhatsApp (CRM),15280192,Contact_69d6753a,L_3452cdfe,,Chat_2906e71c,in_work,,,
25973,2025-07-21,09:57:17,WhatsApp (CRM),15280172,Contact_98b5a335,L_406f1fdb,User 3,Chat_c48f4cc0,in_work,,,
25972,2025-07-21,09:56:44,WhatsApp (CRM),15280152,Contact_09badc5d,L_81dd1be4,,Chat_c540deac,in_work,,,
25971,2025-07-21,09:53:54,Instagram Business,15279984,Contact_9a254b2a,L_842663a3,,Chat_63c35f5a,in_work,,,
25970,2025-07-21,09:52:23,WhatsApp (CRM),15279910,Contact_c093294c,L_e0c45310,,Chat_14e1ec82,in_work,,,
25969,2025-07-21,09:48:23,WhatsApp (CRM),15279708,Contact_68abab22,L_26604624,,Chat_84fc272b,in_work,,,
25968,2025-07-21,09:46:45,WhatsApp (CRM),15278934,Contact_ec22e2df,L_7c8ab059,,Chat_088541b3,in_work,,,
25967,2025-07-21,09:44:19,WhatsApp (CRM),15273790,Contact_30f53a18,L_34ab270e,,Chat_a1e2e666,in_work,,,
25966,2025-07-21,09:42:21,Instagram Business,15273396,Contact_65e5d574,L_9b7e0d9a,,Chat_736ae1b1,in_work,,,
25965,2025-07-21,09:40:26,WhatsApp (CRM),15273296,Contact_98b5a335,L_2fb7868f,User 3,Chat_7e93743e,in_work,,,
25964,2025-07-21,09:40:13,WhatsApp (CRM),15273298,Contact_68525797,L_c07fe09b,,Chat_8d4a4138,in_work,,,
25963,2025-07-21,09:39:52,Instagram Business,15273286,Contact_98b5a335,L_f62db733,,Chat_c0e48606,in_work,,,
25962,2025-07-21,09:38:55,Instagram Business,15273244,Contact_d48f8fc3,L_95b55749,,Chat_d3307ca1,in_work,,,
25961,2025-07-21,09:37:36,WhatsApp (CRM),15273166,Contact_7ba95e81,L_0d1b189a,,Chat_30ac9ca6,in_work,,,
25960,2025-07-21,09:36:48,WhatsApp (CRM),15273118,Contact_ed046f17,L_72441e4d,,Chat_be3b530f,in_work,,,
25959,2025-07-21,09:36:36,WhatsApp (CRM),15273098,Contact_4ae35314,L_e70c472c,,Chat_56fb5d51,in_work,,,
25958,2025-07-21,09:36:18,Instagram Business,15273092,Contact_e802f442,L_5eb4c182,,Chat_d18f081f,in_work,,,
25957,2025-07-21,09:35:53,Instagram Business,15273072,Contact_30d6deaa,L_df8fd36a,,Chat_d0f9e634,in_work,,,
25956,2025-07-21,09:32:43,WhatsApp (CRM),15272908,Contact_4493c8cf,L_cc5c3d65,,Chat_4cffccc2,in_work,,,
25955,2025-07-21,09:32:32,WhatsApp (CRM),15272896,Contact_3dd15a4b,L_eb5fa0fe,,Chat_b039b6d4,in_work,,,
25954,2025-07-21,09:31:43,WhatsApp (CRM),15272840,Contact_fddc5d8f,L_4bf5f7e0,,Chat_196d6f7a,in_work,,,
25953,2025-07-21,09:30:44,Instagram Business,15272790,Contact_98b5a335,L_0ca1ea63,,Chat_18298a47,in_work,,,
25952,2025-07-21,09:30:42,WhatsApp (CRM),15272786,Contact_4c72124c,L_b622fa0c,,Chat_2447e535,in_work,,,
25951,2025-07-21,09:30:26,WhatsApp (CRM),15272776,Contact_f4fae5f9,L_c8020061,,Chat_04568e29,in_work,,,
25950,2025-07-21,09:29:27,WhatsApp (CRM),15272720,Contact_5e2e3b9b,L_29292784,,Chat_496abb2c,in_work,,,
25949,2025-07-21,09:28:40,WhatsApp (CRM),15272680,Contact_45a8d547,L_512dd3fb,,Chat_0b0f97f7,in_work,,,
25948,2025-07-21,09:27:18,WhatsApp (CRM),15272604,Contact_0bf281a6,L_45ebcc46,,Chat_57266584,in_work,,,
25947,2025-07-21,09:27:03,WhatsApp (CRM),15272592,Contact_98eadc20,L_5d0f7240,,Chat_65931274,in_work,,,
25946,2025-07-21,09:24:13,WhatsApp (CRM),15272484,Contact_6036f2e8,L_22bec986,,Chat_10a322c6,in_work,,,
25945,2025-07-21,09:24:10,WhatsApp (CRM),15272482,Contact_23bfafe7,L_2301d086,,Chat_79dd76ed,in_work,,,
25944,2025-07-21,09:23:15,WhatsApp (CRM),15272442,Contact_c916da70,L_2abdbc1b,,Chat_effd0a89,in_work,,,
25943,2025-07-21,09:22:14,WhatsApp (CRM),15272396,Contact_562f4ce3,L_fcc653a9,,Chat_35906d7c,in_work,,,
25942,2025-07-21,09:21:12,WhatsApp (CRM),15272344,Contact_ae09634b,L_ac02abba,,Chat_c5bed061,in_work,,,
25941,2025-07-21,09:19:31,Instagram Business,15272150,Contact_630ef5d1,L_c091b303,,Chat_cb73f5c7,in_work,,,
25940,2025-07-21,09:18:59,WhatsApp (CRM),15272136,Contact_6271c703,L_bcb0f246,,Chat_e4c7f3c7,in_work,,,
25939,2025-07-21,09:15:09,WhatsApp (CRM),15271988,Contact_30c7fb34,L_b2db09df,,Chat_343affb3,in_work,,,
25938,2025-07-21,09:14:22,WhatsApp (CRM),15271952,Contact_7be98f1a,L_95cfd845,,Chat_14a0c8f8,in_work,,,
25937,2025-07-21,09:14:17,WhatsApp (CRM),15271950,Contact_4673e478,L_9ca6dcd6,,Chat_85a6ac56,in_work,,,
25936,2025-07-21,09:14:14,WhatsApp (CRM),15271948,Contact_68effb53,L_50b7d565,,Chat_b9a815f8,in_work,,,
25935,2025-07-21,09:13:14,WhatsApp (CRM),15271908,Contact_16de2eec,L_6277683b,,Chat_313b5c02,in_work,,,
25934,2025-07-21,09:11:45,WhatsApp (CRM),15271846,Contact_bd393271,L_c16bc68a,,Chat_08e1ed57,in_work,,,
25933,2025-07-21,09:11:33,WhatsApp (CRM),15271832,Contact_05355615,L_80723fc9,,Chat_114af763,in_work,,,
25932,2025-07-21,09:11:25,WhatsApp (CRM),15271822,Contact_556b5586,L_2bb06761,,Chat_d06f7a89,in_work,,,
25931,2025-07-21,09:09:50,WhatsApp (CRM),15271762,Contact_8292dec0,L_64144591,,Chat_237a6d0d,in_work,,,
25930,2025-07-21,09:08:13,WhatsApp (CRM),15271712,Contact_5b97ef0e,L_95530be3,,Chat_97971505,in_work,,,
25929,2025-07-21,09:06:28,Instagram Business,15271626,Contact_96303806,L_d181b9bd,,Chat_f0e79cb6,in_work,,,
25928,2025-07-21,09:06:14,WhatsApp (CRM),15271616,Contact_dba12f1e,L_84c8153c,,Chat_a24f3501,in_work,,,
25927,2025-07-21,09:04:59,WhatsApp (CRM),15271564,Contact_baa3a03c,L_0d0c4951,,Chat_4df84274,in_work,,,
25926,2025-07-21,09:04:57,WhatsApp (CRM),15271562,Contact_98b5a335,L_a02985f5,,Chat_c965b184,in_work,,,
25925,2025-07-21,09:04:57,WhatsApp (CRM),15271560,Contact_346f0796,L_b24aff14,,Chat_69e164c4,in_work,,,
25924,2025-07-21,09:04:55,WhatsApp (CRM),15271558,Contact_c79716e3,L_8e949da3,,Chat_485e4dc7,in_work,,,
25923,2025-07-21,09:04:51,WhatsApp (CRM),15271554,Contact_c7fa63f6,L_7e9e9eef,,Chat_5d768382,in_work,,,
25922,2025-07-21,09:03:59,WhatsApp (CRM),15271522,Contact_e2371813,L_cc261a01,,Chat_2cb38edc,in_work,,,
25921,2025-07-21,09:03:08,Instagram Business,15271492,Contact_a11ef037,L_4cac1172,,Chat_1fb703eb,in_work,,,
25920,2025-07-21,09:02:55,WhatsApp (CRM),15271480,Contact_919283de,L_9bae86a2,,Chat_79db0aac,in_work,,,
25919,2025-07-21,09:01:14,WhatsApp (CRM),15271406,Contact_7a38b261,L_384eb27d,,Chat_eb5cffbb,in_work,,,
25918,2025-07-21,09:00:18,WhatsApp (CRM),15271346,Contact_e1a4035f,L_77262a20,User 1,Chat_f3cdd275,in_work,,,
25917,2025-07-21,08:59:54,WhatsApp (CRM),15271332,Contact_98b5a335,L_129632a8,User 3,Chat_1d89631f,in_work,,,
25916,2025-07-21,08:59:31,Instagram Business,15271316,Contact_7a38b261,L_f993296e,,Chat_8bb42171,in_work,,,
25915,2025-07-21,08:58:27,Instagram Business,15271276,Contact_35483128,L_c09661c5,,Chat_4963fde4,in_work,,,
25914,2025-07-21,08:51:48,WhatsApp (CRM),15270992,Contact_dcd95e28,L_52fe4839,,Chat_9a8396d1,in_work,,,
25913,2025-07-21,08:51:40,WhatsApp (CRM),15270986,Contact_2f6f33dd,L_1922de9a,,Chat_e498d7c0,in_work,,,
25912,2025-07-21,08:49:21,WhatsApp (CRM),15270504,Contact_35bc6096,L_0648eb16,,Chat_fc9c1750,in_work,,,
25911,2025-07-21,08:47:43,WhatsApp (CRM),15270432,Contact_065cb679,L_b898d329,,Chat_76637685,in_work,,,
25910,2025-07-21,08:45:51,WhatsApp (CRM),15270352,Contact_917bcf6d,L_72865dcc,,Chat_74e25e42,in_work,,,
25909,2025-07-21,08:44:26,WhatsApp (CRM),15270298,Contact_f7c2885f,L_aa725130,,Chat_e0cd92b1,in_work,,,
25908,2025-07-21,08:43:18,WhatsApp (CRM),15270266,Contact_19300c29,L_51b1aea1,,Chat_38ba9967,in_work,,,
25907,2025-07-21,08:42:54,WhatsApp (CRM),15270248,Contact_98b5a335,L_3fc71b6f,User 3,Chat_69d0ec6b,in_work,,,
25906,2025-07-21,08:42:41,WhatsApp (CRM),15270244,Contact_0b623f75,L_144599af,,Chat_2bb3abae,in_work,,,
25905,2025-07-21,08:41:40,WhatsApp (CRM),15270202,Contact_8dcc1587,L_1843c546,,Chat_0bb37fa5,in_work,,,
25904,2025-07-21,08:40:39,WhatsApp (CRM),15270152,Contact_11286b16,L_56c567eb,,Chat_2324fa5c,in_work,,,
25903,2025-07-21,08:40:18,Instagram Business,2573850,Contact_03bb81bd,L_41f08d3b,,Chat_343c51a8,in_work,,,
25902,2025-07-21,08:39:11,WhatsApp (CRM),15270102,Contact_9c4c2c00,L_580f42fb,,Chat_f8cea729,in_work,,,
25901,2025-07-21,08:39:05,WhatsApp (CRM),15270094,Contact_f6f1daea,L_0f18fdf8,,Chat_ee8d2e67,in_work,,,
25900,2025-07-21,08:37:59,WhatsApp (CRM),15270044,Contact_a2efed56,L_81946262,,Chat_068ab142,in_work,,,
25899,2025-07-21,08:37:47,WhatsApp (CRM),15270036,Contact_9bee4590,L_00feb4c3,,Chat_92cd0f58,in_work,,,
25898,2025-07-21,08:37:03,Instagram Business,15270000,Contact_1086548c,L_d4c3077d,,Chat_50e9e253,in_work,,,
25897,2025-07-21,08:35:11,WhatsApp (CRM),15269942,Contact_7d6e32a1,L_81464576,,Chat_5e35b83d,in_work,,,
25896,2025-07-21,08:35:04,WhatsApp (CRM),15269938,Contact_daf363c8,L_677b0d8c,,Chat_1fbe4981,in_work,,,
25895,2025-07-21,08:35:02,Instagram Business,15269932,Contact_100d83d6,L_755b005f,,Chat_63fe9d37,in_work,,,
25894,2025-07-21,08:34:19,WhatsApp (CRM),15269906,Contact_d0ab11d3,L_0ceeeaa5,,Chat_b37fb19f,in_work,,,
25893,2025-07-21,08:33:55,WhatsApp (CRM),15269878,Contact_98b5a335,L_3c5c0c0d,User 3,Chat_aaa5c7fd,in_work,,,
25892,2025-07-21,08:33:39,WhatsApp (CRM),15269888,Contact_9567d394,L_0d64d2b8,,Chat_ca65fc29,in_work,,,
25891,2025-07-21,08:33:19,WhatsApp (CRM),15269872,Contact_87e90fe3,L_8227df1c,,Chat_22f511bd,in_work,,,
25890,2025-07-21,08:33:15,WhatsApp (CRM),15269868,Contact_5cfdcd42,L_7211de7c,,Chat_68942199,in_work,,,
25889,2025-07-21,08:32:28,Instagram Business,15269848,Contact_e233b7b1,L_d71c62e0,,Chat_a43319eb,in_work,,,
25888,2025-07-21,08:31:02,WhatsApp (CRM),15269806,Contact_a263cd9b,L_ebcbd5d6,,Chat_2d4a4b12,in_work,,,
25887,2025-07-21,08:30:57,WhatsApp (CRM),15269798,Contact_66977397,L_df63865d,,Chat_ce8d3cc1,in_work,,,
25886,2025-07-21,08:29:06,WhatsApp (CRM),15269746,Contact_a82f77ef,L_7bce3222,,Chat_2b25e2fe,in_work,,,
25885,2025-07-21,08:27:53,WhatsApp (CRM),15269700,Contact_0d5ac9d5,L_84b4b16d,,Chat_f2099d04,in_work,,,
25884,2025-07-21,08:27:14,WhatsApp (CRM),15269680,Contact_190024f1,L_ca2a7c8e,,Chat_0d0adfe1,in_work,,,
25883,2025-07-21,08:26:44,WhatsApp (CRM),15269640,Contact_2e1eaa4a,L_d59af174,User 3,Chat_b4fab70a,in_work,,,
25882,2025-07-21,08:26:09,WhatsApp (CRM),15269628,Contact_1939ad82,L_f33e4aba,,Chat_2b5a0251,in_work,,,
25881,2025-07-21,08:24:52,WhatsApp (CRM),15269582,Contact_98b5a335,L_09a0c0e9,,Chat_59a382a7,in_work,,,
25880,2025-07-21,08:23:31,WhatsApp (CRM),15269530,Contact_30f08528,L_1e23058d,,Chat_7c85cf03,in_work,,,
25878,2025-07-21,08:20:11,WhatsApp (CRM),15269388,Contact_ecc75cce,L_173dca9c,,Chat_f67d974e,in_work,,,
25877,2025-07-21,08:18:20,WhatsApp (CRM),15269310,Contact_81e642df,L_d47eddcf,,Chat_c44b5243,in_work,,,
25876,2025-07-21,08:17:49,WhatsApp (CRM),15269290,Contact_9759a30f,L_cfd92b17,,Chat_774727fa,in_work,,,
25875,2025-07-21,08:17:10,WhatsApp (CRM),15269276,Contact_a91f84d2,L_0dbad0b6,,Chat_8cb22954,in_work,,,
25874,2025-07-21,08:17:00,WhatsApp (CRM),15269270,Contact_b1a92648,L_e3ab09bb,,Chat_e2001472,in_work,,,
25873,2025-07-21,08:15:51,WhatsApp (CRM),15269242,Contact_ba0fd61e,L_4c8c7f9c,,Chat_068a1d4b,in_work,,,
25872,2025-07-21,08:15:03,WhatsApp (CRM),15269208,Contact_ef8bdccb,L_1970e7df,,Chat_5279461a,in_work,,,
25871,2025-07-21,08:14:18,WhatsApp (CRM),15269176,Contact_9b2b9088,L_13c10e55,User 6,Chat_f59650ac,in_work,,,
25870,2025-07-21,08:13:34,Instagram Business,15183016,Contact_ed64b18f,L_61a2b663,,Chat_348c4e0d,in_work,,,
25869,2025-07-21,08:13:29,Instagram Business,14221588,Contact_971080cf,L_e5f71e92,,Chat_28f36171,in_work,,,
25868,2025-07-21,08:11:57,WhatsApp (CRM),15269064,Contact_cc044399,L_f41f5dee,,Chat_104170fa,in_work,,,
25867,2025-07-21,08:11:54,WhatsApp (CRM),15269060,Contact_f487b112,L_afeb3f74,,Chat_5cf02b98,in_work,,,
25866,2025-07-21,08:10:51,WhatsApp (CRM),15269036,Contact_5aa8db21,L_e69c803e,,Chat_96aa7a90,in_work,,,
25865,2025-07-21,08:06:56,WhatsApp (CRM),15268930,Contact_50bf97ef,L_eb90c18f,,Chat_268a9a18,in_work,,,
25864,2025-07-21,08:06:45,WhatsApp (CRM),15268922,Contact_fb3c6e4d,L_49e28a68,,Chat_ca40657c,in_work,,,
25863,2025-07-21,08:05:32,WhatsApp (CRM),15268888,Contact_11c822bc,L_0a7daadd,,Chat_eacbee6a,in_work,,,
